cor	gene	rank
-0.021	perm	14186
-0.021	perm	14187
-0.021	perm	14188
-0.021	perm	14189
-0.021	perm	14190
-0.021	perm	14191
-0.021	perm	14192
-0.021	perm	14193
-0.021	perm	14194
-0.021	perm	14195
-0.021	perm	14196
-0.021	perm	14197
-0.021	perm	14198
-0.021	perm	14199
-0.021	perm	14200
-0.021	perm	14201
-0.021	perm	14202
-0.021	perm	14203
-0.021	perm	14204
-0.021	perm	14205
-0.021	perm	14206
-0.021	perm	14207
-0.021	perm	14208
-0.021	perm	14209
-0.021	perm	14210
-0.021	perm	14211
-0.021	perm	14212
-0.021	perm	14213
-0.021	perm	14214
-0.021	perm	14215
-0.021	perm	14216
-0.021	perm	14217
-0.021	perm	14218
-0.021	perm	14219
-0.021	perm	14220
-0.021	perm	14221
-0.021	perm	14222
-0.021	perm	14223
-0.021	perm	14224
-0.021	perm	14225
-0.021	perm	14226
-0.021	perm	14227
-0.021	perm	14228
-0.021	perm	14229
-0.021	perm	14230
-0.021	perm	14231
-0.021	perm	14232
-0.021	perm	14233
-0.021	perm	14234
-0.021	perm	14235
-0.021	perm	14236
-0.021	perm	14237
-0.021	perm	14238
-0.021	perm	14239
-0.021	perm	14240
-0.021	perm	14241
-0.021	perm	14242
-0.021	perm	14243
-0.021	perm	14244
-0.021	perm	14245
-0.021	perm	14246
-0.021	perm	14247
-0.021	perm	14248
-0.021	perm	14249
-0.021	perm	14250
-0.021	perm	14251
-0.021	perm	14252
-0.021	perm	14253
-0.021	perm	14254
-0.021	perm	14255
-0.021	perm	14256
-0.021	perm	14257
-0.021	perm	14258
-0.021	perm	14259
-0.021	perm	14260
-0.021	perm	14261
-0.021	perm	14262
-0.021	perm	14263
-0.021	perm	14264
-0.021	perm	14265
-0.021	perm	14266
-0.021	perm	14267
-0.021	perm	14268
-0.021	perm	14269
-0.021	perm	14270
-0.021	perm	14271
-0.021	perm	14272
-0.021	perm	14273
-0.021	perm	14274
-0.021	perm	14275
-0.021	perm	14276
-0.021	perm	14277
-0.021	perm	14278
-0.021	perm	14279
-0.021	perm	14280
-0.021	perm	14281
-0.021	perm	14282
-0.021	perm	14283
-0.021	perm	14284
-0.021	perm	14285
-0.021	perm	14286
-0.021	perm	14287
-0.021	perm	14288
-0.021	perm	14289
-0.021	perm	14290
-0.021	perm	14291
-0.021	perm	14292
-0.021	perm	14293
-0.021	perm	14294
-0.021	perm	14295
-0.021	perm	14296
-0.021	perm	14297
-0.021	perm	14298
-0.021	perm	14299
-0.021	perm	14300
-0.021	perm	14301
-0.021	perm	14302
-0.021	perm	14303
-0.021	perm	14304
-0.021	perm	14305
-0.021	perm	14306
-0.021	perm	14307
-0.021	perm	14308
-0.021	perm	14309
-0.021	perm	14310
-0.021	perm	14311
-0.021	perm	14312
-0.021	perm	14313
-0.021	perm	14314
-0.021	perm	14315
-0.021	perm	14316
-0.021	perm	14317
-0.021	perm	14318
-0.021	perm	14319
-0.021	perm	14320
-0.021	perm	14321
-0.021	perm	14322
-0.021	perm	14323
-0.021	perm	14324
-0.021	perm	14325
-0.021	perm	14326
-0.021	perm	14327
-0.021	perm	14328
-0.021	perm	14329
-0.021	perm	14330
-0.021	perm	14331
-0.021	perm	14332
-0.021	perm	14333
-0.021	perm	14334
-0.021	perm	14335
-0.021	perm	14336
-0.021	perm	14337
-0.021	perm	14338
-0.021	perm	14339
-0.021	perm	14340
-0.021	perm	14341
-0.021	perm	14342
-0.021	perm	14343
-0.021	perm	14344
-0.021	perm	14345
-0.021	perm	14346
-0.021	perm	14347
-0.021	perm	14348
-0.021	perm	14349
-0.021	perm	14350
-0.021	perm	14351
-0.021	perm	14352
-0.021	perm	14353
-0.021	perm	14354
-0.021	perm	14355
-0.021	perm	14356
-0.021	perm	14357
-0.021	perm	14358
-0.021	perm	14359
-0.021	perm	14360
-0.021	perm	14361
-0.021	perm	14362
-0.021	perm	14363
-0.021	perm	14364
-0.021	perm	14365
-0.021	perm	14366
-0.021	perm	14367
-0.021	perm	14368
-0.021	perm	14369
-0.021	perm	14370
-0.021	perm	14371
-0.021	perm	14372
-0.021	perm	14373
-0.021	perm	14374
-0.021	perm	14375
-0.021	perm	14376
-0.021	perm	14377
-0.021	perm	14378
-0.021	perm	14379
-0.021	perm	14380
-0.021	perm	14381
-0.021	perm	14382
-0.021	perm	14383
-0.021	perm	14384
-0.021	perm	14385
-0.021	perm	14386
-0.021	perm	14387
-0.021	perm	14388
-0.021	perm	14389
-0.021	perm	14390
-0.021	perm	14391
-0.021	perm	14392
-0.022	perm	14393
-0.022	perm	14394
-0.022	perm	14395
-0.022	perm	14396
-0.022	perm	14397
-0.022	perm	14398
-0.022	perm	14399
-0.022	perm	14400
-0.022	perm	14401
-0.022	perm	14402
-0.022	perm	14403
-0.022	perm	14404
-0.022	perm	14405
-0.022	perm	14406
-0.022	perm	14407
-0.022	perm	14408
-0.022	perm	14409
-0.022	perm	14410
-0.022	perm	14411
-0.022	perm	14412
-0.022	perm	14413
-0.022	perm	14414
-0.022	perm	14415
-0.022	perm	14416
-0.022	perm	14417
-0.022	perm	14418
-0.022	perm	14419
-0.022	perm	14420
-0.022	perm	14421
-0.022	perm	14422
-0.022	perm	14423
-0.022	perm	14424
-0.022	perm	14425
-0.022	perm	14426
-0.022	perm	14427
-0.022	perm	14428
-0.022	perm	14429
-0.022	perm	14430
-0.022	perm	14431
-0.022	perm	14432
-0.022	perm	14433
-0.022	perm	14434
-0.022	perm	14435
-0.022	perm	14436
-0.022	perm	14437
-0.022	perm	14438
-0.022	perm	14439
-0.022	perm	14440
-0.022	perm	14441
-0.022	perm	14442
-0.022	perm	14443
-0.022	perm	14444
-0.022	perm	14445
-0.022	perm	14446
-0.022	perm	14447
-0.022	perm	14448
-0.022	perm	14449
-0.022	perm	14450
-0.022	perm	14451
-0.022	perm	14452
-0.022	perm	14453
-0.022	perm	14454
-0.022	perm	14455
-0.022	perm	14456
-0.022	perm	14457
-0.022	perm	14458
-0.022	perm	14459
-0.022	perm	14460
-0.022	perm	14461
-0.022	perm	14462
-0.022	perm	14463
-0.022	perm	14464
-0.022	perm	14465
-0.022	perm	14466
-0.022	perm	14467
-0.022	perm	14468
-0.022	perm	14469
-0.022	perm	14470
-0.022	perm	14471
-0.022	perm	14472
-0.022	perm	14473
-0.022	perm	14474
-0.022	perm	14475
-0.022	perm	14476
-0.022	perm	14477
-0.022	perm	14478
-0.022	perm	14479
-0.022	perm	14480
-0.022	perm	14481
-0.022	perm	14482
-0.022	perm	14483
-0.022	perm	14484
-0.022	perm	14485
-0.022	perm	14486
-0.022	perm	14487
-0.022	perm	14488
-0.022	perm	14489
-0.022	perm	14490
-0.022	perm	14491
-0.022	perm	14492
-0.022	perm	14493
-0.022	perm	14494
-0.022	perm	14495
-0.022	perm	14496
-0.022	perm	14497
-0.022	perm	14498
-0.022	perm	14499
-0.022	perm	14500
-0.022	perm	14501
-0.022	perm	14502
-0.022	perm	14503
-0.022	perm	14504
-0.022	perm	14505
-0.022	perm	14506
-0.022	perm	14507
-0.022	perm	14508
-0.022	perm	14509
-0.022	perm	14510
-0.022	perm	14511
-0.022	perm	14512
-0.022	perm	14513
-0.022	perm	14514
-0.022	perm	14515
-0.022	perm	14516
-0.022	perm	14517
-0.022	perm	14518
-0.022	perm	14519
-0.022	perm	14520
-0.022	perm	14521
-0.022	perm	14522
-0.022	perm	14523
-0.022	perm	14524
-0.022	perm	14525
-0.022	perm	14526
-0.022	perm	14527
-0.022	perm	14528
-0.022	perm	14529
-0.022	perm	14530
-0.022	perm	14531
-0.022	perm	14532
-0.022	perm	14533
-0.022	perm	14534
-0.022	perm	14535
-0.022	perm	14536
-0.022	perm	14537
-0.022	perm	14538
-0.022	perm	14539
-0.022	perm	14540
-0.022	perm	14541
-0.022	perm	14542
-0.022	perm	14543
-0.022	perm	14544
-0.022	perm	14545
-0.022	perm	14546
-0.022	perm	14547
-0.022	perm	14548
-0.022	perm	14549
-0.022	perm	14550
-0.022	perm	14551
-0.022	perm	14552
-0.022	perm	14553
-0.022	perm	14554
-0.022	perm	14555
-0.022	perm	14556
-0.022	perm	14557
-0.022	perm	14558
-0.022	perm	14559
-0.022	perm	14560
-0.022	perm	14561
-0.022	perm	14562
-0.022	perm	14563
-0.022	perm	14564
-0.022	perm	14565
-0.022	perm	14566
-0.022	perm	14567
-0.022	perm	14568
-0.022	perm	14569
-0.022	perm	14570
-0.022	perm	14571
-0.022	perm	14572
-0.022	perm	14573
-0.022	perm	14574
-0.022	perm	14575
-0.022	perm	14576
-0.022	perm	14577
-0.022	perm	14578
-0.022	perm	14579
-0.022	perm	14580
-0.022	perm	14581
-0.022	perm	14582
-0.022	perm	14583
-0.022	perm	14584
-0.022	perm	14585
-0.022	perm	14586
-0.022	perm	14587
-0.022	perm	14588
-0.022	perm	14589
-0.022	perm	14590
-0.022	perm	14591
-0.022	perm	14592
-0.022	perm	14593
-0.022	perm	14594
-0.022	perm	14595
-0.022	perm	14596
-0.022	perm	14597
-0.022	perm	14598
-0.022	perm	14599
-0.022	perm	14600
-0.022	perm	14601
-0.022	perm	14602
-0.022	perm	14603
-0.022	perm	14604
-0.022	perm	14605
-0.022	perm	14606
-0.022	perm	14607
-0.022	perm	14608
-0.022	perm	14609
-0.022	perm	14610
-0.022	perm	14611
-0.022	perm	14612
-0.022	perm	14613
-0.022	perm	14614
-0.022	perm	14615
-0.022	perm	14616
-0.022	perm	14617
-0.022	perm	14618
-0.022	perm	14619
-0.022	perm	14620
-0.022	perm	14621
-0.022	perm	14622
-0.022	perm	14623
-0.022	perm	14624
-0.022	perm	14625
-0.022	perm	14626
-0.022	perm	14627
-0.022	perm	14628
-0.022	perm	14629
-0.023	perm	14630
-0.023	perm	14631
-0.023	perm	14632
-0.023	perm	14633
-0.023	perm	14634
-0.023	perm	14635
-0.023	perm	14636
-0.023	perm	14637
-0.023	perm	14638
-0.023	perm	14639
-0.023	perm	14640
-0.023	perm	14641
-0.023	perm	14642
-0.023	perm	14643
-0.023	perm	14644
-0.023	perm	14645
-0.023	perm	14646
-0.023	perm	14647
-0.023	perm	14648
-0.023	perm	14649
-0.023	perm	14650
-0.023	perm	14651
-0.023	perm	14652
-0.023	perm	14653
-0.023	perm	14654
-0.023	perm	14655
-0.023	perm	14656
-0.023	perm	14657
-0.023	perm	14658
-0.023	perm	14659
-0.023	perm	14660
-0.023	perm	14661
-0.023	perm	14662
-0.023	perm	14663
-0.023	perm	14664
-0.023	perm	14665
-0.023	perm	14666
-0.023	perm	14667
-0.023	perm	14668
-0.023	perm	14669
-0.023	perm	14670
-0.023	perm	14671
-0.023	perm	14672
-0.023	perm	14673
-0.023	perm	14674
-0.023	perm	14675
-0.023	perm	14676
-0.023	perm	14677
-0.023	perm	14678
-0.023	perm	14679
-0.023	perm	14680
-0.023	perm	14681
-0.023	perm	14682
-0.023	perm	14683
-0.023	perm	14684
-0.023	perm	14685
-0.023	perm	14686
-0.023	perm	14687
-0.023	perm	14688
-0.023	perm	14689
-0.023	perm	14690
-0.023	perm	14691
-0.023	perm	14692
-0.023	perm	14693
-0.023	perm	14694
-0.023	perm	14695
-0.023	perm	14696
-0.023	perm	14697
-0.023	perm	14698
-0.023	perm	14699
-0.023	perm	14700
-0.023	perm	14701
-0.023	perm	14702
-0.023	perm	14703
-0.023	perm	14704
-0.023	perm	14705
-0.023	perm	14706
-0.023	perm	14707
-0.023	perm	14708
-0.023	perm	14709
-0.023	perm	14710
-0.023	perm	14711
-0.023	perm	14712
-0.023	perm	14713
-0.023	perm	14714
-0.023	perm	14715
-0.023	perm	14716
-0.023	perm	14717
-0.023	perm	14718
-0.023	perm	14719
-0.023	perm	14720
-0.023	perm	14721
-0.023	perm	14722
-0.023	perm	14723
-0.023	perm	14724
-0.023	perm	14725
-0.023	perm	14726
-0.023	perm	14727
-0.023	perm	14728
-0.023	perm	14729
-0.023	perm	14730
-0.023	perm	14731
-0.023	perm	14732
-0.023	perm	14733
-0.023	perm	14734
-0.023	perm	14735
-0.023	perm	14736
-0.023	perm	14737
-0.023	perm	14738
-0.023	perm	14739
-0.023	perm	14740
-0.023	perm	14741
-0.023	perm	14742
-0.023	perm	14743
-0.023	perm	14744
-0.023	perm	14745
-0.023	perm	14746
-0.023	perm	14747
-0.023	perm	14748
-0.023	perm	14749
-0.023	perm	14750
-0.023	perm	14751
-0.023	perm	14752
-0.023	perm	14753
-0.023	perm	14754
-0.023	perm	14755
-0.023	perm	14756
-0.023	perm	14757
-0.023	perm	14758
-0.023	perm	14759
-0.023	perm	14760
-0.023	perm	14761
-0.023	perm	14762
-0.023	perm	14763
-0.023	perm	14764
-0.023	perm	14765
-0.023	perm	14766
-0.023	perm	14767
-0.023	perm	14768
-0.023	perm	14769
-0.023	perm	14770
-0.023	perm	14771
-0.023	perm	14772
-0.023	perm	14773
-0.023	perm	14774
-0.023	perm	14775
-0.023	perm	14776
-0.023	perm	14777
-0.023	perm	14778
-0.023	perm	14779
-0.023	perm	14780
-0.023	perm	14781
-0.023	perm	14782
-0.023	perm	14783
-0.023	perm	14784
-0.023	perm	14785
-0.023	perm	14786
-0.023	perm	14787
-0.023	perm	14788
-0.023	perm	14789
-0.023	perm	14790
-0.023	perm	14791
-0.023	perm	14792
-0.023	perm	14793
-0.023	perm	14794
-0.023	perm	14795
-0.023	perm	14796
-0.023	perm	14797
-0.023	perm	14798
-0.023	perm	14799
-0.023	perm	14800
-0.023	perm	14801
-0.023	perm	14802
-0.023	perm	14803
-0.023	perm	14804
-0.023	perm	14805
-0.023	perm	14806
-0.023	perm	14807
-0.023	perm	14808
-0.023	perm	14809
-0.023	perm	14810
-0.023	perm	14811
-0.023	perm	14812
-0.023	perm	14813
-0.023	perm	14814
-0.023	perm	14815
-0.023	perm	14816
-0.023	perm	14817
-0.023	perm	14818
-0.023	perm	14819
-0.023	perm	14820
-0.023	perm	14821
-0.023	perm	14822
-0.023	perm	14823
-0.023	perm	14824
-0.023	perm	14825
-0.023	perm	14826
-0.023	perm	14827
-0.023	perm	14828
-0.023	perm	14829
-0.023	perm	14830
-0.023	perm	14831
-0.023	perm	14832
-0.023	perm	14833
-0.023	perm	14834
-0.023	perm	14835
-0.023	perm	14836
-0.023	perm	14837
-0.023	perm	14838
-0.023	perm	14839
-0.023	perm	14840
-0.023	perm	14841
-0.023	perm	14842
-0.023	perm	14843
-0.023	perm	14844
-0.023	perm	14845
-0.023	perm	14846
-0.023	perm	14847
-0.023	perm	14848
-0.023	perm	14849
-0.023	perm	14850
-0.023	perm	14851
-0.023	perm	14852
-0.023	perm	14853
-0.023	perm	14854
-0.023	perm	14855
-0.023	perm	14856
-0.023	perm	14857
-0.023	perm	14858
-0.023	perm	14859
-0.023	perm	14860
-0.023	perm	14861
-0.023	perm	14862
-0.024	perm	14863
-0.024	perm	14864
-0.024	perm	14865
-0.024	perm	14866
-0.024	perm	14867
-0.024	perm	14868
-0.024	perm	14869
-0.024	perm	14870
-0.024	perm	14871
-0.024	perm	14872
-0.024	perm	14873
-0.024	perm	14874
-0.024	perm	14875
-0.024	perm	14876
-0.024	perm	14877
-0.024	perm	14878
-0.024	perm	14879
-0.024	perm	14880
-0.024	perm	14881
-0.024	perm	14882
-0.024	perm	14883
-0.024	perm	14884
-0.024	perm	14885
-0.024	perm	14886
-0.024	perm	14887
-0.024	perm	14888
-0.024	perm	14889
-0.024	perm	14890
-0.024	perm	14891
-0.024	perm	14892
-0.024	perm	14893
-0.024	perm	14894
-0.024	perm	14895
-0.024	perm	14896
-0.024	perm	14897
-0.024	perm	14898
-0.024	perm	14899
-0.024	perm	14900
-0.024	perm	14901
-0.024	perm	14902
-0.024	perm	14903
-0.024	perm	14904
-0.024	perm	14905
-0.024	perm	14906
-0.024	perm	14907
-0.024	perm	14908
-0.024	perm	14909
-0.024	perm	14910
-0.024	perm	14911
-0.024	perm	14912
-0.024	perm	14913
-0.024	perm	14914
-0.024	perm	14915
-0.024	perm	14916
-0.024	perm	14917
-0.024	perm	14918
-0.024	perm	14919
-0.024	perm	14920
-0.024	perm	14921
-0.024	perm	14922
-0.024	perm	14923
-0.024	perm	14924
-0.024	perm	14925
-0.024	perm	14926
-0.024	perm	14927
-0.024	perm	14928
-0.024	perm	14929
-0.024	perm	14930
-0.024	perm	14931
-0.024	perm	14932
-0.024	perm	14933
-0.024	perm	14934
-0.024	perm	14935
-0.024	perm	14936
-0.024	perm	14937
-0.024	perm	14938
-0.024	perm	14939
-0.024	perm	14940
-0.024	perm	14941
-0.024	perm	14942
-0.024	perm	14943
-0.024	perm	14944
-0.024	perm	14945
-0.024	perm	14946
-0.024	perm	14947
-0.024	perm	14948
-0.024	perm	14949
-0.024	perm	14950
-0.024	perm	14951
-0.024	perm	14952
-0.024	perm	14953
-0.024	perm	14954
-0.024	perm	14955
-0.024	perm	14956
-0.024	perm	14957
-0.024	perm	14958
-0.024	perm	14959
-0.024	perm	14960
-0.024	perm	14961
-0.024	perm	14962
-0.024	perm	14963
-0.024	perm	14964
-0.024	perm	14965
-0.024	perm	14966
-0.024	perm	14967
-0.024	perm	14968
-0.024	perm	14969
-0.024	perm	14970
-0.024	perm	14971
-0.024	perm	14972
-0.024	perm	14973
-0.024	perm	14974
-0.024	perm	14975
-0.024	perm	14976
-0.024	perm	14977
-0.024	perm	14978
-0.024	perm	14979
-0.024	perm	14980
-0.024	perm	14981
-0.024	perm	14982
-0.024	perm	14983
-0.024	perm	14984
-0.024	perm	14985
-0.024	perm	14986
-0.024	perm	14987
-0.024	perm	14988
-0.024	perm	14989
-0.024	perm	14990
-0.024	perm	14991
-0.024	perm	14992
-0.024	perm	14993
-0.024	perm	14994
-0.024	perm	14995
-0.024	perm	14996
-0.024	perm	14997
-0.024	perm	14998
-0.024	perm	14999
-0.024	perm	15000
-0.024	perm	15001
-0.024	perm	15002
-0.024	perm	15003
-0.024	perm	15004
-0.024	perm	15005
-0.024	perm	15006
-0.024	perm	15007
-0.024	perm	15008
-0.024	perm	15009
-0.024	perm	15010
-0.024	perm	15011
-0.024	perm	15012
-0.024	perm	15013
-0.024	perm	15014
-0.024	perm	15015
-0.024	perm	15016
-0.024	perm	15017
-0.024	perm	15018
-0.024	perm	15019
-0.024	perm	15020
-0.024	perm	15021
-0.024	perm	15022
-0.024	perm	15023
-0.024	perm	15024
-0.024	perm	15025
-0.024	perm	15026
-0.024	perm	15027
-0.024	perm	15028
-0.024	perm	15029
-0.024	perm	15030
-0.024	perm	15031
-0.024	perm	15032
-0.024	perm	15033
-0.024	perm	15034
-0.024	perm	15035
-0.024	perm	15036
-0.024	perm	15037
-0.024	perm	15038
-0.024	perm	15039
-0.024	perm	15040
-0.024	perm	15041
-0.024	perm	15042
-0.024	perm	15043
-0.024	perm	15044
-0.024	perm	15045
-0.024	perm	15046
-0.024	perm	15047
-0.024	perm	15048
-0.024	perm	15049
-0.024	perm	15050
-0.024	perm	15051
-0.024	perm	15052
-0.024	perm	15053
-0.024	perm	15054
-0.024	perm	15055
-0.024	perm	15056
-0.024	perm	15057
-0.024	perm	15058
-0.024	perm	15059
-0.024	perm	15060
-0.024	perm	15061
-0.024	perm	15062
-0.024	perm	15063
-0.025	perm	15064
-0.025	perm	15065
-0.025	perm	15066
-0.025	perm	15067
-0.025	perm	15068
-0.025	perm	15069
-0.025	perm	15070
-0.025	perm	15071
-0.025	perm	15072
-0.025	perm	15073
-0.025	perm	15074
-0.025	perm	15075
-0.025	perm	15076
-0.025	perm	15077
-0.025	perm	15078
-0.025	perm	15079
-0.025	perm	15080
-0.025	perm	15081
-0.025	perm	15082
-0.025	perm	15083
-0.025	perm	15084
-0.025	perm	15085
-0.025	perm	15086
-0.025	perm	15087
-0.025	perm	15088
-0.025	perm	15089
-0.025	perm	15090
-0.025	perm	15091
-0.025	perm	15092
-0.025	perm	15093
-0.025	perm	15094
-0.025	perm	15095
-0.025	perm	15096
-0.025	perm	15097
-0.025	perm	15098
-0.025	perm	15099
-0.025	perm	15100
-0.025	perm	15101
-0.025	perm	15102
-0.025	perm	15103
-0.025	perm	15104
-0.025	perm	15105
-0.025	perm	15106
-0.025	perm	15107
-0.025	perm	15108
-0.025	perm	15109
-0.025	perm	15110
-0.025	perm	15111
-0.025	perm	15112
-0.025	perm	15113
-0.025	perm	15114
-0.025	perm	15115
-0.025	perm	15116
-0.025	perm	15117
-0.025	perm	15118
-0.025	perm	15119
-0.025	perm	15120
-0.025	perm	15121
-0.025	perm	15122
-0.025	perm	15123
-0.025	perm	15124
-0.025	perm	15125
-0.025	perm	15126
-0.025	perm	15127
-0.025	perm	15128
-0.025	perm	15129
-0.025	perm	15130
-0.025	perm	15131
-0.025	perm	15132
-0.025	perm	15133
-0.025	perm	15134
-0.025	perm	15135
-0.025	perm	15136
-0.025	perm	15137
-0.025	perm	15138
-0.025	perm	15139
-0.025	perm	15140
-0.025	perm	15141
-0.025	perm	15142
-0.025	perm	15143
-0.025	perm	15144
-0.025	perm	15145
-0.025	perm	15146
-0.025	perm	15147
-0.025	perm	15148
-0.025	perm	15149
-0.025	perm	15150
-0.025	perm	15151
-0.025	perm	15152
-0.025	perm	15153
-0.025	perm	15154
-0.025	perm	15155
-0.025	perm	15156
-0.025	perm	15157
-0.025	perm	15158
-0.025	perm	15159
-0.025	perm	15160
-0.025	perm	15161
-0.025	perm	15162
-0.025	perm	15163
-0.025	perm	15164
-0.025	perm	15165
-0.025	perm	15166
-0.025	perm	15167
-0.025	perm	15168
-0.025	perm	15169
-0.025	perm	15170
-0.025	perm	15171
-0.025	perm	15172
-0.025	perm	15173
-0.025	perm	15174
-0.025	perm	15175
-0.025	perm	15176
-0.025	perm	15177
-0.025	perm	15178
-0.025	perm	15179
-0.025	perm	15180
-0.025	perm	15181
-0.025	perm	15182
-0.025	perm	15183
-0.025	perm	15184
-0.025	perm	15185
-0.025	perm	15186
-0.025	perm	15187
-0.025	perm	15188
-0.025	perm	15189
-0.025	perm	15190
-0.025	perm	15191
-0.025	perm	15192
-0.025	perm	15193
-0.025	perm	15194
-0.025	perm	15195
-0.025	perm	15196
-0.025	perm	15197
-0.025	perm	15198
-0.025	perm	15199
-0.025	perm	15200
-0.025	perm	15201
-0.025	perm	15202
-0.025	perm	15203
-0.025	perm	15204
-0.025	perm	15205
-0.025	perm	15206
-0.025	perm	15207
-0.025	perm	15208
-0.025	perm	15209
-0.025	perm	15210
-0.025	perm	15211
-0.025	perm	15212
-0.025	perm	15213
-0.025	perm	15214
-0.025	perm	15215
-0.025	perm	15216
-0.026	perm	15217
-0.026	perm	15218
-0.026	perm	15219
-0.026	perm	15220
-0.026	perm	15221
-0.026	perm	15222
-0.026	perm	15223
-0.026	perm	15224
-0.026	perm	15225
-0.026	perm	15226
-0.026	perm	15227
-0.026	perm	15228
-0.026	perm	15229
-0.026	perm	15230
-0.026	perm	15231
-0.026	perm	15232
-0.026	perm	15233
-0.026	perm	15234
-0.026	perm	15235
-0.026	perm	15236
-0.026	perm	15237
-0.026	perm	15238
-0.026	perm	15239
-0.026	perm	15240
-0.026	perm	15241
-0.026	perm	15242
-0.026	perm	15243
-0.026	perm	15244
-0.026	perm	15245
-0.026	perm	15246
-0.026	perm	15247
-0.026	perm	15248
-0.026	perm	15249
-0.026	perm	15250
-0.026	perm	15251
-0.026	perm	15252
-0.026	perm	15253
-0.026	perm	15254
-0.026	perm	15255
-0.026	perm	15256
-0.026	perm	15257
-0.026	perm	15258
-0.026	perm	15259
-0.026	perm	15260
-0.026	perm	15261
-0.026	perm	15262
-0.026	perm	15263
-0.026	perm	15264
-0.026	perm	15265
-0.026	perm	15266
-0.026	perm	15267
-0.026	perm	15268
-0.026	perm	15269
-0.026	perm	15270
-0.026	perm	15271
-0.026	perm	15272
-0.026	perm	15273
-0.026	perm	15274
-0.026	perm	15275
-0.026	perm	15276
-0.026	perm	15277
-0.026	perm	15278
-0.026	perm	15279
-0.026	perm	15280
-0.026	perm	15281
-0.026	perm	15282
-0.026	perm	15283
-0.026	perm	15284
-0.026	perm	15285
-0.026	perm	15286
-0.026	perm	15287
-0.026	perm	15288
-0.026	perm	15289
-0.026	perm	15290
-0.026	perm	15291
-0.026	perm	15292
-0.026	perm	15293
-0.026	perm	15294
-0.026	perm	15295
-0.026	perm	15296
-0.026	perm	15297
-0.026	perm	15298
-0.026	perm	15299
-0.026	perm	15300
-0.026	perm	15301
-0.026	perm	15302
-0.026	perm	15303
-0.026	perm	15304
-0.026	perm	15305
-0.026	perm	15306
-0.026	perm	15307
-0.026	perm	15308
-0.026	perm	15309
-0.026	perm	15310
-0.026	perm	15311
-0.026	perm	15312
-0.026	perm	15313
-0.026	perm	15314
-0.026	perm	15315
-0.026	perm	15316
-0.026	perm	15317
-0.026	perm	15318
-0.026	perm	15319
-0.026	perm	15320
-0.026	perm	15321
-0.026	perm	15322
-0.026	perm	15323
-0.026	perm	15324
-0.026	perm	15325
-0.026	perm	15326
-0.026	perm	15327
-0.026	perm	15328
-0.026	perm	15329
-0.026	perm	15330
-0.026	perm	15331
-0.026	perm	15332
-0.026	perm	15333
-0.026	perm	15334
-0.026	perm	15335
-0.026	perm	15336
-0.026	perm	15337
-0.026	perm	15338
-0.026	perm	15339
-0.026	perm	15340
-0.026	perm	15341
-0.026	perm	15342
-0.026	perm	15343
-0.026	perm	15344
-0.026	perm	15345
-0.026	perm	15346
-0.026	perm	15347
-0.026	perm	15348
-0.026	perm	15349
-0.026	perm	15350
-0.026	perm	15351
-0.026	perm	15352
-0.026	perm	15353
-0.026	perm	15354
-0.026	perm	15355
-0.026	perm	15356
-0.026	perm	15357
-0.026	perm	15358
-0.026	perm	15359
-0.026	perm	15360
-0.026	perm	15361
-0.026	perm	15362
-0.026	perm	15363
-0.026	perm	15364
-0.026	perm	15365
-0.026	perm	15366
-0.026	perm	15367
-0.026	perm	15368
-0.026	perm	15369
-0.026	perm	15370
-0.026	perm	15371
-0.026	perm	15372
-0.026	perm	15373
-0.026	perm	15374
-0.026	perm	15375
-0.026	perm	15376
-0.026	perm	15377
-0.026	perm	15378
-0.026	perm	15379
-0.026	perm	15380
-0.026	perm	15381
-0.026	perm	15382
-0.026	perm	15383
-0.026	perm	15384
-0.026	perm	15385
-0.026	perm	15386
-0.026	perm	15387
-0.026	perm	15388
-0.026	perm	15389
-0.026	perm	15390
-0.026	perm	15391
-0.026	perm	15392
-0.026	perm	15393
-0.027	perm	15394
-0.027	perm	15395
-0.027	perm	15396
-0.027	perm	15397
-0.027	perm	15398
-0.027	perm	15399
-0.027	perm	15400
-0.027	perm	15401
-0.027	perm	15402
-0.027	perm	15403
-0.027	perm	15404
-0.027	perm	15405
-0.027	perm	15406
-0.027	perm	15407
-0.027	perm	15408
-0.027	perm	15409
-0.027	perm	15410
-0.027	perm	15411
-0.027	perm	15412
-0.027	perm	15413
-0.027	perm	15414
-0.027	perm	15415
-0.027	perm	15416
-0.027	perm	15417
-0.027	perm	15418
-0.027	perm	15419
-0.027	perm	15420
-0.027	perm	15421
-0.027	perm	15422
-0.027	perm	15423
-0.027	perm	15424
-0.027	perm	15425
-0.027	perm	15426
-0.027	perm	15427
-0.027	perm	15428
-0.027	perm	15429
-0.027	perm	15430
-0.027	perm	15431
-0.027	perm	15432
-0.027	perm	15433
-0.027	perm	15434
-0.027	perm	15435
-0.027	perm	15436
-0.027	perm	15437
-0.027	perm	15438
-0.027	perm	15439
-0.027	perm	15440
-0.027	perm	15441
-0.027	perm	15442
-0.027	perm	15443
-0.027	perm	15444
-0.027	perm	15445
-0.027	perm	15446
-0.027	perm	15447
-0.027	perm	15448
-0.027	perm	15449
-0.027	perm	15450
-0.027	perm	15451
-0.027	perm	15452
-0.027	perm	15453
-0.027	perm	15454
-0.027	perm	15455
-0.027	perm	15456
